Id,HostId,HostName,HostSince,HostResponseRate,HostIsSuperhost,Neighbourhood,Latitude,Longitude,RoomType,Accommodates,Price,MinimumNights,MaximumNights,NumberOfReviews,LastReview,CalculatedHostListingsCount,Availability365,Bedrooms,Beds,Rating,Baths,Shared,Wifi,Heating,Kitchen,CarbonMonoxideAlarm,PetsAllowed,TV,Refrigerator,Elevator,AirConditioning,Parking
40988416,285608205,Lola,2019-08-14,0.0,False,Barnet,51.60628,-0.21125,Private room,1.0,22,1,14.0,14,2020-11-12,2,0,1,1,4.93,1,True,True,True,False,False,False,False,False,False,False,True
40888965,205984637,Kellie,2018-07-29,0.83,False,Merton,51.41725,-0.23517,Entire home/apt,7.0,500,2,14.0,9,2023-09-04,1,285,4,4,5.0,2,False,True,True,True,True,False,True,True,False,True,True
715682973409145267,339685752,Natasha,2020-03-01,1.0,True,Hackney,51.5310551,-0.0740156,Entire home/apt,2.0,257,2,14.0,23,2023-06-26,1,27,1,1,4.91,1,False,True,False,True,True,True,True,True,False,False,False
31954848,215525022,Roland,2018-09-15,1.0,False,Barking and Dagenham,51.54415,0.15322,Private room,2.0,34,1,14.0,11,2023-07-23,1,363,1,1,4.1,1,True,True,True,False,False,False,True,False,False,False,False
41553027,79010835,Jo,2016-06-21,1.0,True,Islington,51.54559,-0.10968,Entire home/apt,2.0,130,3,14.0,63,2023-07-13,1,68,1,1,5.0,2,False,True,True,False,True,False,False,True,False,False,False
597072761778070415,10014379,Estelle,2013-11-14,0.0,False,Southwark,51.49485,-0.09817,Entire home/apt,4.0,200,2,14.0,1,2022-05-03,1,0,1,1,0.0,2,False,True,False,True,True,True,False,True,True,False,False
41864620,318281088,Joanne,2019-12-17,1.0,False,Southwark,51.49735,-0.04238,Private room,4.0,200,1,14.0,1,2020-02-27,2,124,2,2,0.0,1,False,True,True,True,False,False,True,True,False,False,False
833971332100220923,38493476,Adam,2015-07-14,0.0,False,Brent,51.5584078,-0.2243073,Entire home/apt,2.0,80,7,14.0,4,2023-07-05,1,0,1,1,5.0,1,False,True,False,True,True,False,True,True,False,False,True
770467175259070369,36210512,Jen,2015-06-19,0.2,False,Hackney,51.5584057076141,-0.0600741058588027,Entire home/apt,4.0,95,1,14.0,2,2023-04-22,1,64,1,1,0.0,1,False,True,False,True,True,False,False,False,False,False,True
31983792,239778468,Mike,2019-01-29,0.0,True,Hackney,51.54788,-0.06074,Entire home/apt,4.0,170,2,14.0,48,2023-08-07,1,5,2,2,4.79,1,False,True,True,True,True,True,True,True,False,False,False
696202182054707655,407999564,Steve,2021-06-19,0.0,False,Islington,51.548653191211,-0.1217094846557587,Entire home/apt,4.0,185,4,14.0,4,2023-08-01,1,77,2,2,4.25,1,False,True,False,True,True,True,True,True,False,False,True
770987045166374734,84448993,Michael,2016-07-18,0.0,False,Westminster,51.5196342,-0.1471091,Private room,1.0,140,2,14.0,5,2023-06-25,1,69,1,1,5.0,1,True,True,False,True,True,False,True,True,False,False,True
41706088,75846261,Jonathan,2016-06-05,1.0,True,Richmond upon Thames,51.46822,-0.27051,Private room,2.0,44,3,14.0,118,2023-08-18,1,58,1,1,4.96,1,False,False,True,False,False,False,True,False,False,False,True
596379263442562331,42289482,Murray,2015-08-23,1.0,True,Westminster,51.52,-0.16135,Entire home/apt,6.0,429,2,14.0,31,2023-09-05,2,60,2,2,4.97,2,False,True,False,True,True,True,True,True,False,False,True
831694031910494701,241305355,Nicola,2019-02-05,0.7,True,Newham,51.525836,0.062229,Private room,1.0,26,2,14.0,26,2023-07-14,1,22,1,1,4.96,1,True,True,False,True,True,False,True,True,False,False,True
41808945,212872986,Kevin,2018-08-31,0.0,False,Greenwich,51.48137,0.06916,Entire home/apt,4.0,125,1,14.0,3,2020-02-25,1,0,2,2,3.0,1,False,True,True,True,True,True,True,False,False,False,True
596842445547576011,8536632,Chun,2013-08-30,1.0,True,Southwark,51.49856,-0.08436,Private room,1.0,80,3,14.0,25,2023-08-14,1,88,1,1,4.84,1,True,True,True,False,True,False,False,False,True,True,False
656395339861991557,31884212,Helen,2015-04-24,1.0,True,Hammersmith and Fulham,51.5119677,-0.2462801,Entire home/apt,5.0,263,5,14.0,15,2023-08-07,1,173,3,3,4.93,1,False,True,True,True,True,True,True,False,False,False,False
41605568,62577726,Murat,2016-03-11,0.9,False,Southwark,51.48026,-0.06603,Entire home/apt,2.0,110,3,14.0,87,2023-08-16,1,32,1,1,4.75,1,False,True,True,True,True,False,True,True,True,False,True
596911895574585122,438152261,Fiona,2021-12-30,0.97,True,Croydon,51.37734,-0.08994,Entire home/apt,2.0,109,1,14.0,24,2023-08-17,2,57,1,1,4.83,2,False,True,False,True,False,False,True,True,True,False,True
41583294,262840255,Márcia,2019-05-19,0.0,False,Newham,51.5467,0.02265,Private room,2.0,15,1,14.0,4,2020-02-18,1,0,2,2,4.5,1,True,False,True,True,True,True,True,False,False,False,True
41583089,72646105,Lucile,2016-05-18,1.0,False,Tower Hamlets,51.5149,-0.03941,Private room,2.0,65,2,14.0,14,2023-08-27,1,269,1,1,5.0,1,False,True,True,True,True,True,True,True,False,False,False
41465983,13787836,Geoff,2014-04-01,1.0,True,Bromley,51.39085,0.08338,Private room,3.0,55,1,14.0,18,2023-08-13,1,35,1,1,4.72,1,True,True,True,True,True,True,True,True,False,False,True
41573925,66154496,Keekz,2016-04-07,0.0,False,Lewisham,51.47694,-0.0265,Private room,2.0,35,2,14.0,5,2020-03-17,1,0,1,1,5.0,1,False,True,True,True,True,False,False,False,False,False,False
766660377977679735,55448463,Dan,2016-01-20,1.0,False,Haringey,51.5678,-0.0999,Entire home/apt,4.0,140,2,14.0,6,2023-07-28,1,355,1,1,5.0,1,False,True,False,True,True,False,True,True,True,False,False
683896669211907825,142861549,Ahmed,2017-07-27,1.0,True,Waltham Forest,51.56304372017225,-0.0072208512135039,Entire home/apt,2.0,76,1,14.0,19,2023-08-21,1,328,1,1,5.0,1,False,True,False,True,True,False,True,True,False,False,True
27328363,7703729,Serdar,2013-07-24,0.0,False,Islington,51.54851,-0.11872,Entire home/apt,2.0,150,2,14.0,2,2019-07-07,1,0,1,1,0.0,1,False,True,True,True,True,False,False,False,False,False,False
14242045,39851550,Simon,2015-07-28,0.0,False,Lewisham,51.44679,-0.00514,Entire home/apt,6.0,129,5,14.0,1,2016-08-29,1,0,4,4,0.0,2,False,True,True,True,False,False,True,True,False,False,True
14286964,23701181,Hugo,2014-11-13,0.0,False,Tower Hamlets,51.51265,-0.00172,Entire home/apt,2.0,74,2,14.0,1,2016-10-08,1,0,1,1,0.0,1,False,True,True,True,False,False,True,False,True,False,False
14231053,53049802,Anselm,2016-01-02,0.0,False,Brent,51.54437,-0.20769,Private room,2.0,29,1,14.0,5,2016-10-30,1,0,1,1,4.6,2,False,True,False,True,True,False,False,False,False,False,False
14227129,30341847,James,2015-03-31,1.0,True,Hackney,51.56329,-0.0767,Entire home/apt,4.0,159,2,14.0,24,2023-07-10,1,66,1,1,4.96,1,False,True,True,True,True,False,True,True,False,False,True
14261735,17817019,Jack,2014-07-08,0.0,False,Tower Hamlets,51.51254,-0.06416,Entire home/apt,4.0,140,4,14.0,5,2018-01-02,1,0,2,2,5.0,1,False,True,True,True,True,False,True,False,True,False,False
913695322360504824,7481093,Josie,2013-07-14,1.0,False,Bromley,51.41101827320188,-0.0487791189740841,Private room,2.0,78,3,14.0,2,2023-07-11,1,359,1,1,0.0,1,True,True,False,True,True,False,True,False,False,False,True
882662213355636064,103417717,Melinda,2016-11-12,1.0,False,Islington,51.56651179618351,-0.1292340198921272,Private room,2.0,59,1,14.0,19,2023-08-12,4,41,1,1,4.84,1,False,True,False,True,True,False,True,True,False,False,False
14164478,85681181,Jenny,2016-07-24,0.0,False,Wandsworth,51.46343,-0.2102,Entire home/apt,4.0,120,2,14.0,15,2017-06-05,1,0,1,1,4.67,1,False,True,True,True,True,False,True,False,False,False,False
14156299,79187843,Terri,2016-06-22,0.0,False,Barnet,51.57378,-0.20266,Entire home/apt,5.0,150,5,14.0,1,2017-08-07,1,0,5,5,0.0,2,False,True,True,True,True,False,True,False,False,False,False
14182071,257683,Umar,2010-10-10,0.0,False,Barnet,51.57962,-0.23991,Entire home/apt,3.0,65,2,14.0,11,2016-10-10,1,0,2,2,4.82,1,False,True,True,True,True,False,True,False,False,False,False
14148080,41692710,Gorana,2015-08-17,0.0,False,Brent,51.53368,-0.24617,Private room,2.0,24,1,14.0,59,2020-03-16,2,0,1,1,4.95,1,True,True,True,True,True,False,False,False,False,False,True
14177924,85861205,Jonathan,2016-07-25,0.0,False,Hounslow,51.47411,-0.33841,Entire home/apt,4.0,205,2,14.0,3,2017-07-09,1,0,3,3,5.0,2,False,True,True,True,True,False,True,False,False,False,False
882464954862047938,45082745,Sophie,2015-09-25,1.0,False,Lambeth,51.4301551,-0.1262751,Entire home/apt,2.0,110,1,14.0,7,2023-08-13,1,330,1,1,5.0,1,False,True,False,True,False,False,True,True,False,False,True
14135106,37491844,Matthew,2015-07-04,0.0,False,Kensington and Chelsea,51.49899,-0.20908,Entire home/apt,2.0,72,4,14.0,9,2018-08-26,1,0,1,1,4.67,1,False,True,True,True,True,False,True,True,False,False,False
914524957327501611,10701030,Philipp,2013-12-18,1.0,False,Greenwich,51.48479306489524,0.0091562772460829,Entire home/apt,2.0,135,5,14.0,1,2023-07-09,1,76,1,1,0.0,1,False,True,False,True,False,False,True,False,True,False,True
14082190,31798219,Helen,2015-04-23,0.0,False,Southwark,51.46124,-0.04857,Entire home/apt,13.0,130,6,14.0,4,2017-08-18,1,0,5,5,5.0,2,False,True,True,True,True,False,True,False,False,False,True
14122278,84243464,Maria,2016-07-17,1.0,False,Greenwich,51.48179,-0.01881,Entire home/apt,2.0,75,3,14.0,85,2021-10-18,1,38,1,1,4.94,1,False,True,True,True,False,False,True,True,False,False,True
22026821,7219743,Max,2013-07-01,0.0,False,Hackney,51.5397,-0.07572,Entire home/apt,2.0,85,4,14.0,3,2019-01-03,1,0,1,1,5.0,1,False,True,True,True,True,True,False,False,True,False,False
14242146,86648992,Simon,2016-07-29,0.0,False,Hounslow,51.49212,-0.30726,Entire home/apt,6.0,300,4,14.0,10,2017-10-29,1,0,3,3,4.8,2,False,True,True,True,True,False,True,False,False,False,False
14243981,26271469,Sarah,2015-01-17,0.0,False,Richmond upon Thames,51.45854,-0.32362,Entire home/apt,6.0,60,2,14.0,2,2019-07-31,1,0,3,3,0.0,2,False,True,True,True,True,True,True,True,False,False,True
21961310,20066217,Pete,2014-08-15,0.0,False,Wandsworth,51.46049,-0.21061,Private room,2.0,79,1,14.0,2,2018-04-20,1,0,2,2,0.0,1,True,True,True,True,True,True,True,True,True,False,True
14410607,7841343,James,2013-07-31,0.0,False,Hackney,51.5377,-0.05266,Entire home/apt,2.0,95,3,14.0,1,2016-09-06,1,0,1,1,0.0,1,False,True,True,True,False,False,False,False,False,False,True
882665905511517838,103417717,Melinda,2016-11-12,1.0,False,Islington,51.56685158702989,-0.1273576216767419,Private room,2.0,49,1,14.0,25,2023-08-20,4,63,1,1,4.92,1,True,True,False,True,True,False,True,True,False,False,False
14402753,88544041,Jess,2016-08-07,0.0,False,Hammersmith and Fulham,51.49116,-0.21743,Entire home/apt,2.0,90,2,14.0,9,2018-09-30,1,0,1,1,4.67,1,False,True,True,True,True,False,True,True,False,False,True
14336962,44692978,Gifford & Wendy,2015-09-20,0.0,False,Tower Hamlets,51.52903,-0.06994,Entire home/apt,2.0,90,2,14.0,18,2018-06-03,1,0,2,2,5.0,2,False,True,True,True,True,False,True,False,False,False,True
14388109,8821322,Vanessa,2013-09-13,1.0,False,Ealing,51.5157,-0.27462,Private room,5.0,45,2,14.0,201,2023-08-28,5,346,1,1,4.64,2,True,True,True,True,True,False,True,False,False,False,True
14388021,8821322,Vanessa,2013-09-13,1.0,False,Ealing,51.51546,-0.27846,Private room,1.0,45,1,14.0,176,2023-09-02,5,343,1,1,4.7,2,True,True,True,True,True,False,True,False,False,False,True
14387752,8821322,Vanessa,2013-09-13,1.0,False,Ealing,51.51465,-0.27977,Private room,1.0,43,1,14.0,62,2021-07-09,5,234,1,1,4.76,2,True,True,True,True,True,False,True,False,False,False,False
22012108,92459250,Patrick,2016-08-29,0.0,False,Southwark,51.50174,-0.10481,Entire home/apt,4.0,150,3,14.0,1,2018-01-01,1,0,1,1,0.0,1,False,True,True,True,False,False,True,False,True,False,False
22134266,12647096,Linda,2014-02-27,0.89,True,Hackney,51.56674,-0.09737,Entire home/apt,4.0,130,3,14.0,42,2023-07-30,3,0,2,2,4.86,1,False,True,True,True,True,True,True,True,False,False,True
14387549,8821322,Vanessa,2013-09-13,1.0,False,Ealing,51.51382,-0.27835,Private room,3.0,45,1,14.0,149,2023-08-30,5,330,1,1,4.64,2,True,True,True,True,True,False,True,False,False,False,True
913075717661954238,7720949,Dominic,2013-07-25,1.0,False,Islington,51.52675,-0.09897,Entire home/apt,8.0,282,2,14.0,3,2023-07-17,5,59,2,2,5.0,2,False,True,False,True,False,False,True,True,True,False,False
21957492,53058299,Joanna,2016-01-02,0.0,False,Brent,51.53885,-0.19803,Entire home/apt,4.0,80,2,14.0,3,2018-02-24,1,0,2,2,5.0,2,False,True,True,True,True,False,True,True,False,False,False
14381708,88295401,Am,2016-08-06,1.0,False,Hackney,51.54589,-0.07697,Entire home/apt,4.0,89,5,14.0,7,2016-11-02,1,79,1,1,4.14,2,False,True,True,True,False,False,False,True,False,False,True
21959239,12754288,Ash,2014-03-03,0.0,False,Haringey,51.56949,-0.09901,Entire home/apt,4.0,75,1,14.0,17,2020-03-08,1,0,1,1,4.5,1,False,True,True,True,True,False,True,True,True,False,False
14372210,8821322,Vanessa,2013-09-13,1.0,False,Ealing,51.5137,-0.27919,Private room,5.0,58,2,14.0,142,2023-08-13,5,358,1,1,4.77,1,True,True,True,True,True,False,True,False,False,False,True
22024458,153763798,Philip,2017-10-08,0.0,False,Camden,51.54887,-0.13064,Entire home/apt,2.0,30,10,14.0,1,2017-12-30,1,0,1,1,0.0,1,False,True,True,True,True,False,False,False,False,False,False
14307259,3488279,Ben And Pandora,2012-09-06,1.0,False,Hackney,51.55841,-0.06136,Entire home/apt,4.0,180,2,14.0,29,2023-08-14,1,171,3,3,4.81,2,False,True,True,True,True,False,True,True,False,False,True
14306666,43143390,Daniel,2015-09-02,0.0,False,Lambeth,51.45563,-0.12057,Private room,2.0,35,2,14.0,2,2016-08-20,1,0,1,1,0.0,1,True,True,True,True,True,False,False,False,False,False,False
14386765,74333847,Chris,2016-05-27,0.0,True,Waltham Forest,51.58094,-0.02174,Private room,2.0,46,4,14.0,191,2022-10-04,1,0,1,1,4.84,1,False,True,True,True,True,False,False,True,False,False,True
14081587,84650508,Fiaz,2016-07-19,1.0,True,Newham,51.49968,0.03291,Entire home/apt,2.0,228,3,14.0,36,2023-07-23,1,60,1,1,4.89,1,False,True,False,True,True,False,True,True,True,False,True
14073434,6010134,Jenny,2013-04-20,0.5,False,Hackney,51.56752,-0.0508,Entire home/apt,2.0,76,2,14.0,60,2023-06-26,1,22,1,1,4.83,1,False,True,True,True,True,True,True,True,False,False,True
881888425293105847,72445020,Shabana,2016-05-17,0.0,False,Lambeth,51.44150072175093,-0.1039889495252527,Entire home/apt,9.0,175,5,14.0,2,2023-08-08,1,9,4,4,0.0,4,False,True,False,True,True,False,True,True,False,False,True
13889909,3473221,Alysha,2012-09-04,0.0,False,Wandsworth,51.46099,-0.19683,Private room,2.0,34,4,14.0,1,2016-08-15,1,0,1,1,0.0,1,False,True,False,True,False,False,False,False,False,False,False
13910495,12402852,Olga,2014-02-19,0.0,False,Westminster,51.48768,-0.1348,Entire home/apt,3.0,118,2,14.0,3,2016-08-06,1,0,2,2,4.67,1,False,False,False,True,True,False,False,False,False,False,False
22241701,162523008,Meredith,2017-12-13,1.0,False,Southwark,51.45614,-0.06715,Private room,4.0,60,2,14.0,38,2022-07-13,1,63,3,3,4.84,1,False,True,True,False,True,False,False,False,False,False,True
13882605,97254,Belva,2010-03-22,0.0,False,Hammersmith and Fulham,51.50237,-0.22324,Private room,2.0,20,1,14.0,90,2020-01-01,2,0,1,1,4.54,1,True,True,False,True,False,False,True,False,False,False,False
13878321,22482664,Geoff,2014-10-13,0.0,False,Hackney,51.55447,-0.08918,Entire home/apt,5.0,420,5,14.0,16,2023-01-02,1,0,3,3,5.0,1,False,False,True,True,True,False,True,True,False,False,True
22312486,38870493,Sade,2015-07-18,1.0,True,Tower Hamlets,51.51101,-0.02295,Private room,2.0,1138,2,14.0,75,2023-08-21,2,2,1,1,4.95,1,True,True,False,True,True,False,True,True,False,False,True
22353298,19746266,Donato,2014-08-09,0.0,False,Tower Hamlets,51.51931,-0.04017,Private room,1.0,15,14,14.0,1,2018-02-08,1,0,1,1,0.0,1,True,True,True,True,True,False,True,False,True,False,False
22353697,129022992,Federica,2017-05-05,0.0,False,Lambeth,51.46866,-0.13847,Private room,2.0,35,4,14.0,1,2018-07-08,1,0,1,1,0.0,1,False,True,True,True,True,False,True,True,False,False,False
917023035832508419,207727657,Gabriela,2018-08-06,1.0,False,Islington,51.55139035141968,-0.081906514053324,Entire home/apt,5.0,150,1,14.0,7,2023-09-04,1,14,2,2,5.0,2,False,True,True,True,True,True,True,True,True,False,False
22381972,158687821,Olga,2017-11-14,1.0,True,Tower Hamlets,51.53225,-0.06294,Entire home/apt,4.0,130,3,14.0,23,2023-01-02,2,19,1,1,4.74,1,False,False,False,True,True,False,True,True,False,False,False
13863361,26805863,Rob,2015-01-27,0.0,False,Lewisham,51.45479,-0.00623,Entire home/apt,6.0,90,1,14.0,14,2016-12-11,1,0,3,3,4.79,1,False,True,True,True,True,False,False,False,False,False,False
13828373,81521129,Ben,2016-07-03,0.0,False,Haringey,51.57389,-0.11554,Entire home/apt,4.0,150,4,14.0,1,2018-06-10,1,0,2,2,0.0,1,False,True,True,True,False,False,True,False,False,False,True
13844389,65736943,Jenny,2016-04-04,0.0,False,Greenwich,51.4398,0.07357,Entire home/apt,7.0,120,5,14.0,3,2016-12-28,2,0,4,4,5.0,2,False,True,True,True,True,False,True,False,False,False,True
13808824,14808577,Nick,2014-04-27,0.0,False,Tower Hamlets,51.53153,-0.01936,Entire home/apt,3.0,50,3,14.0,2,2016-08-22,1,0,1,1,0.0,1,False,True,True,True,False,False,True,False,True,False,False
13775884,80863625,M Dolores E,2016-06-30,0.0,False,Hackney,51.56714,-0.07372,Entire home/apt,2.0,43,3,14.0,1,2016-07-17,1,0,1,1,0.0,1,False,True,True,True,False,False,False,False,True,False,False
22406482,2167256,Nick,2012-04-18,0.0,False,Richmond upon Thames,51.46746,-0.27283,Entire home/apt,4.0,90,4,14.0,11,2018-05-10,1,0,2,2,5.0,1,False,True,True,True,True,False,True,False,False,False,True
13767530,75852706,Salvatore,2016-06-05,0.0,False,Islington,51.54376,-0.11098,Entire home/apt,4.0,120,2,14.0,3,2016-08-14,1,0,2,2,5.0,2,False,True,True,True,False,False,True,False,True,False,False
22483847,34299609,Charlotte,2015-05-26,1.0,False,Hackney,51.55125,-0.03871,Entire home/apt,6.0,195,5,14.0,11,2023-08-13,1,19,4,4,5.0,2,False,True,True,True,True,False,True,True,False,False,False
13835873,9980888,Jane,2013-11-13,0.0,False,Lewisham,51.4539,-0.0342,Private room,2.0,31,2,14.0,89,2020-02-23,1,213,1,1,4.9,1,False,True,True,False,False,False,True,False,False,False,True
14349809,5499121,Craig,2013-03-17,0.0,False,Wandsworth,51.44106,-0.17031,Entire home/apt,4.0,95,4,14.0,5,2017-09-17,1,0,2,2,5.0,1,False,True,True,True,True,False,True,False,False,False,False
13921898,82448401,Maureen,2016-07-08,1.0,False,Hackney,51.55329,-0.06879,Private room,2.0,19,2,14.0,170,2023-07-12,1,66,1,1,4.68,2,True,True,True,True,True,False,True,True,False,False,True
881191105393685530,103417717,Melinda,2016-11-12,1.0,False,Islington,51.56875948719836,-0.127949644851833,Private room,2.0,48,1,14.0,9,2023-08-11,4,66,1,1,4.33,1,False,True,False,True,True,False,True,True,False,False,False
14116031,28074484,Jonathan,2015-02-20,1.0,False,Brent,51.53442,-0.22079,Private room,2.0,175,1,14.0,4,2022-05-08,3,0,1,1,5.0,2,False,True,True,False,True,False,True,False,False,False,True
881781548081016154,26478072,Dasha,2015-01-21,1.0,False,Tower Hamlets,51.50841085216477,-0.0600889429975449,Entire home/apt,2.0,107,2,14.0,2,2023-05-19,1,55,1,1,0.0,1,False,True,False,True,True,False,False,False,False,False,False
22083387,142411993,Dario,2017-07-25,0.0,False,Tower Hamlets,51.5288,-0.04868,Shared room,2.0,23,5,14.0,1,2018-01-09,1,0,1,1,0.0,2,True,True,True,True,True,False,False,False,False,False,False
14069312,84494171,Haidara,2016-07-18,0.0,False,Hammersmith and Fulham,51.48667,-0.20514,Private room,1.0,51,2,14.0,72,2022-11-07,1,0,1,1,4.66,1,True,False,True,False,True,False,False,False,True,False,True
22158001,161813054,Paul,2017-12-08,1.0,True,Richmond upon Thames,51.44759,-0.38003,Private room,4.0,137,1,14.0,26,2023-08-13,3,70,2,2,4.92,1,True,True,True,True,True,True,True,False,False,False,True
14053160,84113528,Julia,2016-07-16,0.0,False,Westminster,51.514,-0.13728,Entire home/apt,2.0,90,3,14.0,3,2018-05-16,2,0,1,1,5.0,1,False,True,True,True,False,False,False,False,False,False,False
22105698,27358245,Konstantinos,2015-02-07,0.0,False,Camden,51.55658,-0.19492,Entire home/apt,4.0,100,2,14.0,5,2019-04-20,1,0,2,2,4.8,2,False,True,True,True,False,False,True,False,False,False,False
22189967,41118117,Jonas,2015-08-11,0.0,False,Wandsworth,51.42805,-0.15276,Private room,2.0,46,2,14.0,7,2018-06-03,1,0,2,2,5.0,1,False,True,True,True,False,False,False,False,False,False,True
22228893,162428892,Marta,2017-12-12,0.0,False,Ealing,51.52795,-0.29225,Private room,2.0,32,2,14.0,1,2018-01-01,1,0,1,1,0.0,1,False,True,True,True,False,False,False,False,False,False,False
14010714,19686205,Nicolas,2014-08-08,0.0,False,Islington,51.5595,-0.11723,Private room,2.0,48,2,14.0,11,2019-08-03,2,0,1,1,4.82,2,False,True,True,True,True,False,True,True,True,False,True
13951648,60058028,Giles & Laura,2016-02-23,1.0,True,Westminster,51.51613,-0.13133,Entire home/apt,4.0,450,3,14.0,94,2023-08-20,1,55,2,2,4.8,1,False,True,True,True,True,False,True,True,False,False,False
13972119,80632542,Chris,2016-06-29,0.0,False,Richmond upon Thames,51.4149,-0.36998,Private room,2.0,27,2,14.0,2,2016-08-11,2,0,1,1,0.0,1,False,True,False,False,False,True,False,False,False,False,False
22202226,105485577,Waty,2016-11-28,1.0,True,Bromley,51.37428,0.0958,Entire home/apt,4.0,119,4,14.0,174,2023-08-14,1,36,2,2,4.94,1,False,True,False,True,True,False,True,True,True,False,True
22277557,20014555,Elena,2014-08-14,1.0,False,Hammersmith and Fulham,51.4860954284668,-0.213928997516632,Entire home/apt,2.0,80,2,14.0,88,2023-08-17,1,327,1,1,4.63,1,False,True,True,True,False,False,False,True,False,False,True
915723818041810226,265458057,Clare,2019-05-31,1.0,False,Wandsworth,51.44985629406801,-0.1988642481978657,Entire home/apt,8.0,600,1,14.0,1,2023-07-16,1,239,4,4,0.0,4,False,True,False,True,True,False,True,False,False,False,True
22219130,27753372,David,2015-02-14,0.0,False,Wandsworth,51.47558,-0.15203,Entire home/apt,6.0,135,2,14.0,37,2019-05-19,1,0,3,3,4.78,1,False,True,True,True,True,False,True,True,False,False,False
13925153,81858461,Dino,2016-07-05,0.0,False,Tower Hamlets,51.52052,-0.03606,Entire home/apt,4.0,102,2,14.0,8,2022-01-22,1,0,2,2,4.88,2,False,True,True,True,False,False,True,False,False,False,False
13956903,73738620,Charis,2016-05-24,0.0,False,Hackney,51.56182,-0.08273,Entire home/apt,4.0,75,3,14.0,5,2016-09-04,1,0,2,2,4.6,1,False,True,True,True,False,False,True,False,True,False,False
22184224,76811926,Stefanos,2016-06-09,0.0,True,Hackney,51.56592,-0.1001,Entire home/apt,2.0,100,4,14.0,79,2023-07-10,1,0,1,1,4.94,1,False,True,True,True,False,False,True,True,True,False,False
882678452381276722,512846559,Walid,2023-05-02,0.5,False,Wandsworth,51.45879311756848,-0.2099968492984771,Entire home/apt,3.0,185,3,14.0,1,2023-07-07,1,89,1,1,0.0,1,False,True,False,True,True,False,True,False,False,False,True
21987261,31718230,Triada,2015-04-22,1.0,False,Haringey,51.58719,-0.12659,Entire home/apt,8.0,399,5,14.0,10,2023-08-24,1,127,4,4,4.9,2,False,True,True,True,True,False,True,True,False,False,True
21935460,47802862,Ajit,2015-10-30,1.0,False,Kensington and Chelsea,51.49462,-0.18928,Entire home/apt,4.0,190,2,14.0,45,2023-08-16,3,358,1,1,4.69,1,False,True,True,True,True,False,True,False,True,False,False
910533617509678468,48957065,Callum,2015-11-13,0.6,False,Southwark,51.45295944663388,-0.0703268387828305,Entire home/apt,5.0,120,2,14.0,6,2023-08-13,1,77,2,2,4.83,1,False,False,False,True,True,True,True,True,False,False,True
21689006,48543864,Ana,2015-11-09,1.0,True,Southwark,51.47814,-0.08828,Entire home/apt,4.0,120,2,14.0,73,2023-07-31,2,174,2,2,4.62,1,False,True,True,True,True,False,True,False,False,False,True
884723865130935958,456482724,PenthouseStays,2022-04-28,1.0,False,Kensington and Chelsea,51.50885578495716,-0.1944019308829102,Entire home/apt,6.0,458,2,14.0,16,2023-08-21,13,328,2,2,4.38,2,False,True,False,True,True,False,True,True,False,False,True
911351985686920719,66100306,Milena,2016-04-06,0.1,False,Islington,51.55177116431991,-0.1162033528089523,Private room,1.0,49,2,14.0,3,2023-07-30,1,147,1,1,5.0,1,False,True,False,True,True,False,True,False,False,False,True
15629161,46756947,Lux,2015-10-17,1.0,True,Lewisham,51.48954,-0.04563,Private room,1.0,53,7,14.0,28,2023-06-19,1,143,1,1,4.96,1,True,True,True,True,True,False,False,True,False,False,False
15609940,69380345,Vanda & Julia,2016-04-28,0.0,False,Lambeth,51.4588,-0.11029,Private room,2.0,55,2,14.0,163,2020-03-08,1,0,1,1,4.93,1,False,True,True,False,True,False,True,True,False,False,False
21745003,6850720,Emma,2013-06-11,0.0,False,Haringey,51.58483,-0.06151,Private room,2.0,20,3,14.0,9,2018-08-26,1,0,2,2,4.63,1,True,True,True,True,False,True,False,False,False,False,True
911368042519001994,9989086,Melanie,2013-11-13,1.0,False,Hackney,51.54475324552912,-0.0253723037121127,Entire home/apt,4.0,121,3,14.0,1,2023-08-18,1,123,2,2,0.0,1,False,True,True,True,True,False,True,True,False,False,True
15803074,85186387,Eoin,2016-07-21,0.0,False,Wandsworth,51.45429,-0.18571,Entire home/apt,8.0,125,4,14.0,1,2017-09-04,1,0,3,3,0.0,2,False,True,True,True,True,False,False,False,False,False,False
911418368424259768,1433228,Laura,2011-11-22,1.0,False,Tower Hamlets,51.54089594261865,-0.0238401768937339,Entire home/apt,4.0,106,2,14.0,7,2023-09-04,1,91,1,1,4.86,1,False,True,False,True,False,False,True,False,False,False,False
15714400,99708799,Annie,2016-10-15,0.0,False,Ealing,51.52011,-0.29116,Private room,2.0,45,2,14.0,27,2019-06-23,2,0,1,1,4.92,1,False,True,True,True,True,False,False,False,False,False,True
15702188,101392371,Graham,2016-10-26,0.0,False,Croydon,51.30918,-0.11393,Private room,1.0,60,1,14.0,11,2022-07-02,1,89,1,1,4.36,1,True,False,True,False,True,False,False,False,False,False,True
15544692,1563191,Gemma,2012-01-03,0.0,False,Westminster,51.49119,-0.14615,Entire home/apt,4.0,150,4,14.0,2,2017-08-04,1,0,2,2,0.0,2,False,True,True,True,True,False,True,True,False,False,False
